Prior[0] 0.500390808191 Prior[1] 0.499609191809
popcorn 0 0.0012488292226 1 0.0046904315197
opinion 0 0.000624414611302 1 0.00125078173859
makes 0 0.0202934748673 1 0.0250156347717
maker 0 0.000624414611302 1 0.00093808630394
involves 0 0.000312207305651 1 0.00093808630394
thats 0 0.0181080237278 1 0.0178236397749
holmes 0 0.000624414611302 1 0.000312695434647
quizel 0 0.000312207305651 1 0.000625390869293
m�lange 0 0.000624414611302 1 0.000312695434647
sirk 0 0.000312207305651 1 0.000625390869293
barrie 0 0.000312207305651 1 0.000625390869293
weaker 0 0.000624414611302 1 0.000312695434647
actorly 0 0.000312207305651 1 0.000625390869293
prattle 0 0.000624414611302 1 0.000312695434647
unabashedly 0 0.000624414611302 1 0.00125078173859
quests 0 0.000312207305651 1 0.000625390869293
standing 0 0.000624414611302 1 0.00093808630394
sketchbook 0 0.000624414611302 1 0.000312695434647
confidence 0 0.000312207305651 1 0.00125078173859
cheered 0 0.000312207305651 1 0.000625390869293
zip 0 0.000624414611302 1 0.000312695434647
rancid 0 0.000624414611302 1 0.000312695434647
nonjudgmentally 0 0.000312207305651 1 0.000625390869293
illegal 0 0.000312207305651 1 0.000625390869293
whipping 0 0.000312207305651 1 0.000625390869293
fitfully 0 0.0012488292226 1 0.000312695434647
bush 0 0.000624414611302 1 0.000625390869293
desiccated 0 0.000936621916953 1 0.000312695434647
figurative 0 0.000312207305651 1 0.000625390869293
eleven 0 0.000624414611302 1 0.000312695434647
fusty 0 0.000624414611302 1 0.000312695434647
doubt 0 0.00312207305651 1 0.00156347717323
sonnenfeld 0 0.000624414611302 1 0.000312695434647
capra 0 0.000936621916953 1 0.000312695434647
humorless 0 0.00249765844521 1 0.000312695434647
dirgelike 0 0.000624414611302 1 0.000312695434647
rick 0 0.000312207305651 1 0.000625390869293
pencil 0 0.000312207305651 1 0.000625390869293
salvos 0 0.000624414611302 1 0.000312695434647
infamy 0 0.000312207305651 1 0.000625390869293
baffled 0 0.000624414611302 1 0.000625390869293
trumped 0 0.000624414611302 1 0.000312695434647
guessable 0 0.000624414611302 1 0.000312695434647
bodily 0 0.000624414611302 1 0.000312695434647
cletis 0 0.00156103652825 1 0.00125078173859
stagings 0 0.000312207305651 1 0.000625390869293
opposing 0 0.000624414611302 1 0.000312695434647
losin 0 0.000624414611302 1 0.000312695434647
baby 0 0.000312207305651 1 0.00093808630394
central 0 0.00374648766781 1 0.00125078173859
dicing 0 0.000624414611302 1 0.000312695434647
documentarian 0 0.000312207305651 1 0.000625390869293
high 0 0.0109272556978 1 0.00844277673546
animals 0 0.000624414611302 1 0.000625390869293
jettisoned 0 0.000312207305651 1 0.000625390869293
integrating 0 0.000312207305651 1 0.000625390869293
this 0 0.138620043709 1 0.123202001251
challenge 0 0.0012488292226 1 0.00093808630394
clients 0 0.000312207305651 1 0.000625390869293
insists 0 0.000312207305651 1 0.00093808630394
pour 0 0.000312207305651 1 0.00093808630394
reproduce 0 0.000624414611302 1 0.000312695434647
hurleys 0 0.000624414611302 1 0.000312695434647
thin 0 0.00811738994692 1 0.00156347717323
drill 0 0.000624414611302 1 0.000312695434647
fulfill 0 0.000312207305651 1 0.00125078173859
coffin 0 0.000624414611302 1 0.000312695434647
wedge 0 0.000624414611302 1 0.000625390869293
streamed 0 0.000312207305651 1 0.000625390869293
bent 0 0.000312207305651 1 0.00093808630394
pawn 0 0.000624414611302 1 0.000312695434647
process 0 0.00249765844521 1 0.0046904315197
lock 0 0.000936621916953 1 0.000625390869293
coolness 0 0.000624414611302 1 0.000312695434647
slim 0 0.000936621916953 1 0.000312695434647
reedy 0 0.000624414611302 1 0.000312695434647
loco 0 0.000624414611302 1 0.000312695434647
pieces 0 0.00249765844521 1 0.00156347717323
depiction 0 0.000624414611302 1 0.00312695434647
bend 0 0.000312207305651 1 0.000625390869293
slip 0 0.0012488292226 1 0.00125078173859
paws 0 0.000624414611302 1 0.000312695434647
trumpet 0 0.000312207305651 1 0.000625390869293
bolstered 0 0.000624414611302 1 0.000625390869293
engagingly 0 0.000624414611302 1 0.00125078173859
crucial 0 0.0012488292226 1 0.00093808630394
chop 0 0.000624414611302 1 0.000312695434647
educational 0 0.000624414611302 1 0.00093808630394
klein 0 0.000624414611302 1 0.000312695434647
fortified 0 0.000624414611302 1 0.000312695434647
destroying 0 0.000624414611302 1 0.000312695434647
reynolds 0 0.000312207305651 1 0.000625390869293
purpose 0 0.00374648766781 1 0.00093808630394
delay 0 0.000624414611302 1 0.000312695434647
tightrope 0 0.000624414611302 1 0.000625390869293
chos 0 0.000624414611302 1 0.00218886804253
pair 0 0.0012488292226 1 0.00125078173859
animal 0 0.00343428036216 1 0.000625390869293
hormones 0 0.000624414611302 1 0.000312695434647
mysteries 0 0.000312207305651 1 0.00125078173859
comedy 0 0.0318451451764 1 0.0350218886804
intelligent 0 0.00218545113956 1 0.00875547217011
luster 0 0.000624414611302 1 0.000625390869293
contraption 0 0.000312207305651 1 0.000625390869293
abrasive 0 0.000312207305651 1 0.000625390869293
singular 0 0.000312207305651 1 0.00093808630394
impetuousness 0 0.000624414611302 1 0.000312695434647
wallpaper 0 0.000312207305651 1 0.000625390869293
charlize 0 0.000624414611302 1 0.000312695434647
reggio 0 0.0012488292226 1 0.000625390869293
preferring 0 0.000624414611302 1 0.000312695434647
fits 0 0.0012488292226 1 0.000625390869293
ties 0 0.000312207305651 1 0.00187617260788
marrow 0 0.000312207305651 1 0.000625390869293
perpetrating 0 0.000624414611302 1 0.000312695434647
hawn 0 0.000624414611302 1 0.000625390869293
efficiently 0 0.000624414611302 1 0.000312695434647
realized 0 0.00156103652825 1 0.00125078173859
undernourished 0 0.000936621916953 1 0.000312695434647
isso 0 0.000312207305651 1 0.000625390869293
counter 0 0.000624414611302 1 0.000625390869293
stein 0 0.000312207305651 1 0.00125078173859
redundant 0 0.00156103652825 1 0.000625390869293
element 0 0.000312207305651 1 0.00156347717323
sendak 0 0.000624414611302 1 0.000312695434647
realizes 0 0.000624414611302 1 0.00093808630394
nancy 0 0.000312207305651 1 0.00093808630394
classy 0 0.000624414611302 1 0.000312695434647
intellectuals 0 0.000312207305651 1 0.00093808630394
subplots 0 0.0012488292226 1 0.000312695434647
presuppose 0 0.000312207305651 1 0.000625390869293
clarissa 0 0.000312207305651 1 0.000625390869293
serrys 0 0.000312207305651 1 0.000625390869293
producer 0 0.0012488292226 1 0.000625390869293
produces 0 0.000624414611302 1 0.000625390869293
insight 0 0.00280986575086 1 0.00281425891182
doubtful 0 0.000624414611302 1 0.000312695434647
produced 0 0.00249765844521 1 0.00250156347717
waltzes 0 0.000624414611302 1 0.000312695434647
directs 0 0.000936621916953 1 0.00218886804253
shapes 0 0.000312207305651 1 0.000625390869293
operative 0 0.000624414611302 1 0.000312695434647
warren 0 0.000312207305651 1 0.000625390869293
perfect 0 0.0012488292226 1 0.00687929956223
benjamins 0 0.000936621916953 1 0.000625390869293
navajos 0 0.000624414611302 1 0.000312695434647
broiling 0 0.000624414611302 1 0.000312695434647
ayala 0 0.000624414611302 1 0.000312695434647
chosen 0 0.00156103652825 1 0.000625390869293
imperfection 0 0.000312207305651 1 0.000625390869293
shudder 0 0.000312207305651 1 0.000625390869293
degrees 0 0.000312207305651 1 0.000625390869293
drumline 0 0.000624414611302 1 0.00093808630394
flabbergasting 0 0.000312207305651 1 0.000625390869293
derivative 0 0.00249765844521 1 0.00156347717323
archival 0 0.000624414611302 1 0.000625390869293
deceit 0 0.000312207305651 1 0.000625390869293
cuss 0 0.000624414611302 1 0.000312695434647
windbags 0 0.000624414611302 1 0.000312695434647
vocalized 0 0.000312207305651 1 0.000625390869293
insistent 0 0.000624414611302 1 0.000625390869293
docs 0 0.000312207305651 1 0.000625390869293
nada 0 0.000624414611302 1 0.000312695434647
ship 0 0.00187324383391 1 0.000625390869293
docu 0 0.000312207305651 1 0.00093808630394
dock 0 0.000312207305651 1 0.000625390869293
stoically 0 0.000312207305651 1 0.000625390869293
snake 0 0.000624414611302 1 0.000312695434647
legendary 0 0.0012488292226 1 0.000625390869293
waterboy 0 0.000624414611302 1 0.000312695434647
perpetrators 0 0.000624414611302 1 0.000312695434647
realize 0 0.0012488292226 1 0.00156347717323
doce 0 0.000624414611302 1 0.000312695434647
minimalist 0 0.000936621916953 1 0.00125078173859
wallowing 0 0.000624414611302 1 0.000625390869293
hallmarks 0 0.000624414611302 1 0.000312695434647
installment 0 0.000936621916953 1 0.000625390869293
undertaking 0 0.000312207305651 1 0.000625390869293
equlibrium 0 0.000624414611302 1 0.000312695434647
accompanies 0 0.000312207305651 1 0.000625390869293
merge 0 0.000624414611302 1 0.000625390869293
delightful 0 0.0012488292226 1 0.00594121325829
denzel 0 0.000624414611302 1 0.000625390869293
betty 0 0.000624414611302 1 0.00125078173859
truth 0 0.00312207305651 1 0.00250156347717
princesses 0 0.000312207305651 1 0.000625390869293
weigel 0 0.000312207305651 1 0.000625390869293
beneath 0 0.000936621916953 1 0.00187617260788
traces 0 0.000312207305651 1 0.00093808630394
glasses 0 0.000312207305651 1 0.000625390869293
enigmatic 0 0.000936621916953 1 0.00125078173859
doing 0 0.00437090227911 1 0.00218886804253
claustrophic 0 0.000312207305651 1 0.000625390869293
jagger 0 0.000312207305651 1 0.00156347717323
society 0 0.000936621916953 1 0.00312695434647
books 0 0.000936621916953 1 0.00156347717323
static 0 0.0012488292226 1 0.00093808630394
thirteen 0 0.000624414611302 1 0.00093808630394
boorishness 0 0.000624414611302 1 0.000312695434647
banal 0 0.00249765844521 1 0.000312695434647
overpowered 0 0.000624414611302 1 0.000312695434647
disco 0 0.000312207305651 1 0.000625390869293
tenth 0 0.000312207305651 1 0.000625390869293
wander 0 0.000312207305651 1 0.000625390869293
witness 0 0.000936621916953 1 0.00093808630394
danis 0 0.000312207305651 1 0.000625390869293
omnipotent 0 0.000624414611302 1 0.000312695434647
borderline 0 0.000624414611302 1 0.000312695434647
populace 0 0.000624414611302 1 0.000312695434647
aspiring 0 0.000312207305651 1 0.000625390869293
monumental 0 0.000624414611302 1 0.000625390869293
1934 0 0.000936621916953 1 0.000312695434647
narratively 0 0.000936621916953 1 0.000625390869293
superbly 0 0.000312207305651 1 0.00125078173859
frowns 0 0.000624414611302 1 0.000312695434647
motifs 0 0.000624414611302 1 0.000312695434647
hilarious 0 0.00156103652825 1 0.00656660412758
burke 0 0.000312207305651 1 0.000625390869293
shut 0 0.000312207305651 1 0.000625390869293
philosophy 0 0.0012488292226 1 0.00125078173859
unwieldy 0 0.000936621916953 1 0.000625390869293
yawns 0 0.000624414611302 1 0.000312695434647
tempo 0 0.000624414611302 1 0.000312695434647
fuertes 0 0.000312207305651 1 0.000625390869293
adherence 0 0.000624414611302 1 0.000312695434647
graze 0 0.000624414611302 1 0.000312695434647
machismo 0 0.0012488292226 1 0.000625390869293
surely 0 0.00156103652825 1 0.00218886804253
convolutions 0 0.000624414611302 1 0.000312695434647
disintegrating 0 0.000936621916953 1 0.000312695434647
shun 0 0.000624414611302 1 0.000312695434647
1790s 0 0.000312207305651 1 0.000625390869293
steering 0 0.000312207305651 1 0.000625390869293
shortest 0 0.000624414611302 1 0.000312695434647
godfrey 0 0.000312207305651 1 0.000625390869293
scary 0 0.00405869497346 1 0.00187617260788
mainland 0 0.000312207305651 1 0.000625390869293
retooling 0 0.000624414611302 1 0.000312695434647
napoli 0 0.000312207305651 1 0.000625390869293
dubbed 0 0.0012488292226 1 0.000312695434647
gifting 0 0.000624414611302 1 0.000312695434647
could 0 0.0212300967843 1 0.0143839899937
compulsive 0 0.000312207305651 1 0.000625390869293
david 0 0.00218545113956 1 0.00375234521576
chilly 0 0.000624414611302 1 0.00218886804253
length 0 0.00437090227911 1 0.00125078173859
davis 0 0.00156103652825 1 0.00187617260788
hussein 0 0.000624414611302 1 0.000312695434647
receding 0 0.000624414611302 1 0.000312695434647
relays 0 0.000312207305651 1 0.000625390869293
stimulate 0 0.000312207305651 1 0.000625390869293
kendall 0 0.000624414611302 1 0.000312695434647
bleu 0 0.000624414611302 1 0.000312695434647
platonic 0 0.000624414611302 1 0.000312695434647
demonstrating 0 0.000624414611302 1 0.000625390869293
blown 0 0.00156103652825 1 0.00093808630394
451 0 0.000624414611302 1 0.000312695434647
scene 0 0.00343428036216 1 0.00375234521576
owned 0 0.000312207305651 1 0.00125078173859
jesus 0 0.0012488292226 1 0.000312695434647
straining 0 0.000624414611302 1 0.000312695434647
ponderously 0 0.000624414611302 1 0.000312695434647
blows 0 0.000624414611302 1 0.000625390869293
lolita 0 0.000936621916953 1 0.000625390869293
pryor 0 0.0012488292226 1 0.000625390869293
brimful 0 0.000624414611302 1 0.000312695434647
reference 0 0.000624414611302 1 0.000312695434647
los 0 0.000936621916953 1 0.000625390869293
festival 0 0.00187324383391 1 0.00156347717323
detailing 0 0.000312207305651 1 0.00093808630394
system 0 0.000312207305651 1 0.00187617260788
crave 0 0.000312207305651 1 0.000625390869293
heartrending 0 0.000624414611302 1 0.000312695434647
exhilarating 0 0.000936621916953 1 0.00375234521576
norton 0 0.000624414611302 1 0.000625390869293
behaved 0 0.000624414611302 1 0.000312695434647
iota 0 0.000624414611302 1 0.000312695434647
painful 0 0.00280986575086 1 0.00312695434647
interests 0 0.000624414611302 1 0.00093808630394
stomach 0 0.00249765844521 1 0.00156347717323
stars 0 0.00343428036216 1 0.00281425891182
ragbag 0 0.000936621916953 1 0.000312695434647
shorts 0 0.000936621916953 1 0.000312695434647
midlevel 0 0.000624414611302 1 0.000312695434647
burlesque 0 0.000624414611302 1 0.000312695434647
italics 0 0.000624414611302 1 0.000312695434647
coinage 0 0.000624414611302 1 0.000312695434647
elite 0 0.000312207305651 1 0.000625390869293
unexpectedly 0 0.000312207305651 1 0.00156347717323
orchestrates 0 0.000312207305651 1 0.000625390869293
warfare 0 0.000936621916953 1 0.00093808630394
naturalness 0 0.000624414611302 1 0.000312695434647
wet 0 0.00156103652825 1 0.000625390869293
bother 0 0.00187324383391 1 0.000625390869293
roberto 0 0.000936621916953 1 0.000625390869293
extraordinarily 0 0.000624414611302 1 0.00156347717323
tortured 0 0.000936621916953 1 0.00093808630394
roberts 0 0.000936621916953 1 0.000312695434647
憌arm 0 0.000312207305651 1 0.000625390869293
appealing 0 0.00187324383391 1 0.00312695434647
decided 0 0.0012488292226 1 0.000625390869293
assumes 0 0.000624414611302 1 0.000312695434647
daydreams 0 0.000624414611302 1 0.000312695434647
torrent 0 0.000312207305651 1 0.000625390869293
devotion 0 0.000624414611302 1 0.000625390869293
ingenious 0 0.000312207305651 1 0.00156347717323
false 0 0.00218545113956 1 0.000625390869293
viewer 0 0.00437090227911 1 0.00312695434647
intriguingly 0 0.000312207305651 1 0.000625390869293
trusting 0 0.000624414611302 1 0.000312695434647
abomination 0 0.000936621916953 1 0.000312695434647
gently 0 0.000312207305651 1 0.00125078173859
spelled 0 0.000624414611302 1 0.000312695434647
reassuring 0 0.000312207305651 1 0.000625390869293
tonight 0 0.000624414611302 1 0.000625390869293
gentle 0 0.0012488292226 1 0.00500312695435
khouri 0 0.000312207305651 1 0.000625390869293
ponders 0 0.000312207305651 1 0.000625390869293
mischief 0 0.000312207305651 1 0.000625390869293
blockbuster 0 0.000624414611302 1 0.00093808630394
clearly 0 0.00156103652825 1 0.00187617260788
viewed 0 0.000624414611302 1 0.00125078173859
heft 0 0.000624414611302 1 0.000625390869293
groan 0 0.000312207305651 1 0.000625390869293
dishes 0 0.000312207305651 1 0.000625390869293
koreas 0 0.000312207305651 1 0.000625390869293
lilo 0 0.000624414611302 1 0.00125078173859
awed 0 0.000312207305651 1 0.000625390869293
hangover 0 0.000624414611302 1 0.000312695434647
dished 0 0.000312207305651 1 0.000625390869293
babes 0 0.000312207305651 1 0.000625390869293
arliss 0 0.000312207305651 1 0.000625390869293
korean 0 0.000312207305651 1 0.00156347717323
latino 0 0.000936621916953 1 0.000312695434647
scooping 0 0.000312207305651 1 0.000625390869293
soap 0 0.00561973150172 1 0.00093808630394
persistence 0 0.000312207305651 1 0.000625390869293
accuracy 0 0.000312207305651 1 0.000625390869293
embroiled 0 0.000624414611302 1 0.000312695434647
underarm 0 0.000624414611302 1 0.000312695434647
allow 0 0.000936621916953 1 0.000625390869293
fidel 0 0.000312207305651 1 0.000625390869293
